position	pos_0	pos_1	pos_2	pos_3	pos_4	pos_5	pos_6	pos_7	pos_8	pos_9	pos_10	pos_11	pos_12	pos_13	pos_14	pos_15	pos_16	pos_17	pos_18	pos_19	pos_20	pos_21	pos_22	pos_23	pos_24	pos_25	pos_26	pos_27	pos_28	pos_29	pos_30	pos_31	pos_32	pos_33	pos_34	pos_35	pos_36	pos_37	pos_38	pos_39	pos_40	pos_41	pos_42	pos_43	pos_44	pos_45	pos_46	pos_47	pos_48	pos_49	pos_50	pos_51	pos_52	pos_53	pos_54	pos_55	pos_56	pos_57	pos_58	pos_59	pos_60	pos_61	pos_62	pos_63	pos_64	pos_65	pos_66	pos_67	pos_68	pos_69	pos_70	pos_71	pos_72	pos_73	pos_74	pos_75	pos_76	pos_77	pos_78	pos_79	pos_80	pos_81	pos_82	pos_83	pos_84	pos_85	pos_86	pos_87	pos_88	pos_89	pos_90	pos_91	pos_92	pos_93	pos_94	pos_95	pos_96	pos_97	pos_98	pos_99	pos_100	pos_101	pos_102	pos_103	pos_104	pos_105	pos_106	pos_107	pos_108	pos_109	pos_110	pos_111
pos_98	-101.54208590160019	-98.00164986465603	-97.58147203739196	-93.70633959100108	-93.42421176517966	-81.83316722512515	-84.7163642037489	-102.36127939367128	-101.44357056998957	-93.07666511108779	-106.53377695564339	-87.60342265320061	-83.00955340505267	-73.51734080142717	-71.69940403940288	-70.95017245181634	-70.86017568433381	-70.54510694131207	-71.26069798808979	-66.72623215777706	-59.649864284430734	-58.76672842950779	-61.81442085120189	-58.09548890497756	-58.20171991058833	-56.047978284668446	-54.22590369628103	-52.39892146144975	-49.37972423157721	-48.83520501598568	-42.53161244142194	-40.491724447581404	-40.77426501719913	-40.201512553817764	-43.409090995153896	-43.23594830573685	-43.482515109234676	-43.26074665907412	-40.76871767680034	-58.859959111449726	-53.54727290921784	-53.552800608880716	-46.84187338722501	-21.29684553788687	-20.63029352799294	-17.281848435575895	-18.10422420508681	-16.061787404922157	-14.8527038919137	-14.058443272566475	-10.808341670907938	34.544177416347495	37.4380254798736	36.96459633430377	37.53620242614187	37.74039672554565	32.124329802462455	40.1921046826081	40.192960903476056	37.89040235104538	7.7571597885463035	0.4164537782033193	-9.47924357811642	-10.652975915730739	0.14358626900161653	-19.0177720914877	-85.22969295589476	-83.84748957610608	-92.01275966328919	-60.86442757302703	-57.68488212041182	-133.99885942721264	-133.5655502526793	-160.0537186126888	-159.23717564836727	-159.52190858852074	-163.67894870178466	-164.04893107992774	-165.62287177831672	-165.31632695093953	-167.27190097769267	-168.77168789737092	-164.0874404230173	-169.47626594986582	-170.7224000419852	-176.0785511576417	-175.8520730556822	-168.50651208961233	-168.4874017322637	-164.12824453547066	-171.66688396162175	-174.69701124676797	-179.4129682188619	-181.77434521559942	-181.61824057218308	-164.1957743401792	-164.0908077302795	-139.08648022456242	-132.58291819752537	-138.02837190481384	-138.05292239651322	-135.56569314096487	-138.47541647832784	-143.0870935146877	-140.2730856942527	-138.67224196343295	-134.11408830410258	-132.2379964276228	-133.35976011658704	-131.85687358629272	-122.76148957749776	-122.41906442478695
pos_99	-79.08578685294638	-79.64095141825732	-79.22077359099325	-94.50417155672568	-96.71395647139808	-94.61872643566463	-75.26759120889804	-39.80749260551728	-41.1116479917083	-70.31800606470942	-62.52460967970105	-40.64594190031801	-40.13344825190885	-72.71046781374216	-78.2434889656766	-89.13794889123984	-89.04795212375731	-88.73288338073557	-90.35229440129346	-88.54194859462027	-88.04249081910633	-87.1593549641834	-85.11013894873241	-86.48811709635514	-86.29331810547477	-84.44060647604604	-79.54717272193288	-77.49019034515885	-69.07338395116713	-68.52886473557558	-67.87976609663892	-66.18538425049185	-66.46792482010959	-65.89517235672821	-69.10275079806433	-68.92960810864729	-66.47720486697602	-66.48646640612192	-60.82617154711308	-70.79496333573343	-71.24126502863943	-66.64535415010043	-66.94433322332517	-67.63106581219971	-66.96451380230577	-65.99812875244	-66.82050452195091	-62.52702329526316	-65.5575457448693	-61.343285040753585	-59.73215331629926	-44.37342097781054	-41.47957291428444	-36.25411625773775	-35.68251016589964	-27.67906071492992	-15.580674158538447	-0.5121720961073057	-0.5113158752393439	16.379945885004886	-13.753296677494198	-21.09400268783717	-30.989700044156912	-33.12240261814864	-22.32584043341629	-35.53953040540757	-43.52277640882522	-79.14881128631751	-87.31408137350061	-56.16574928323844	-85.81251316902663	-65.11165517466537	-68.39628602158119	-65.38702408618217	-71.64832912704068	-70.43821180090193	-74.59525191416586	-77.6642041303903	-98.43784560510592	-99.95698179559507	-99.21397986516085	-98.31273677989452	-90.51112223173786	-95.89994775858635	-91.69610205926769	-90.8453430780881	-90.61886497612862	-118.6392888068258	-121.04073848562562	-122.0795213791708	-116.34014366831643	-116.41130099994335	-115.72931788169909	-121.09069492009692	-120.93459027668054	-122.86573592239137	-122.05307334873403	-122.65972928353641	-116.15616725649934	-108.9250369651558	-117.16546763897959	-131.50984325104582	-116.18712269052469	-114.91507651403691	-117.14139946408456	-112.9223231690543	-108.60726986719907	-113.14907232517363	-96.29130152136308	-97.88407486841622	-101.05556604071104	-105.50875322089982
pos_100	-278.797428814151	-275.5880202621402	-275.16784243487615	-243.8042963342791	-243.52216850845767	-231.63010978257608	-234.51330676119983	-252.15822195112221	-251.24051209200178	-242.8736066331	-263.83849669402366	-323.70387434866427	-325.86581506686804	-322.2163043632925	-324.3474732544979	-323.5982416669113	-323.25613749339004	-325.3148888491413	-328.79860829189886	-311.09620235032463	-302.80292433760974	-301.9197884826868	-293.5691696294803	-297.85615069312	-296.77440958689306	-291.9216908748207	-280.38014714928676	-244.00714798491546	-244.5848609316037	-244.0403417160122	-237.73674914144846	-236.8337714266852	-228.04310562810113	-227.47035316471977	-189.98730511621886	-189.81416242680183	-187.36175918513055	-182.89793057547075	-157.94900462786077	-28.150099604441287	-22.837413195121652	-22.84294089478453	-16.132013673128814	28.61937448029026	45.13029737159344	48.47874246401049	51.860486722124485	60.271838207954275	61.48092172096274	62.275182340309954	65.52528290652977	130.69474219137416	133.58859025490025	135.81413115449953	136.68676724282878	141.97689888473965	189.53429519264185	197.60207007278746	197.60292629365543	195.30036774122476	165.16712517872566	157.82641916838267	115.24205127354253	114.06831893592823	27.28125011121761	8.149863146114463	-58.062031418148784	-56.67982803836012	-71.96550011287636	-255.22149830030983	-252.04195284769463	-388.7262519358753	-388.29294276134203	-415.0524179171207	-414.2358749527992	-414.5206078929526	-424.0756473107073	-423.8254679488523	-425.3994086472413	-425.0928638198641	-449.2708851309159	-450.7706710151554	-463.0608038386514	-474.36583835549465	-475.19376008947813	-480.5499112051346	-480.32343310317515	-472.97787213710524	-472.9587617797566	-468.5996045829636	-478.6698587840307	-480.0048624856994	-484.72081945779337	-474.9087383621804	-474.752633718764	-457.33016748676016	-457.22459887278114	-431.0213011356373	-440.9901962532619	-403.67876007528236	-398.31162074723875	-395.82439149169045	-398.7341148290534	-403.3457918654133	-400.5317840449783	-398.93094031415853	-361.68321228183777	-356.16697952271727	-353.34669345215315	-351.84380692185886	-353.348141710851	-353.0057165581402
pos_101	-149.65172127834362	-146.1121328515462	-145.69195502428212	-120.81053050752402	-120.5284026817026	-108.63634395582102	-111.51954093444476	-129.16445612436715	-128.24674688650995	-119.87984142760816	-136.66256778392165	-141.45527530655264	-142.88861211322964	-134.99219148810374	-137.1233603793091	-136.37412879172257	-136.28413202424002	-138.3428833799913	-141.2246544500619	-128.92018859882592	-120.62691058611104	-119.7437747311881	-111.39315587798158	-107.67422393175725	-107.78045493736805	-102.92773622529565	-96.60029603444798	-72.2842070274416	-72.86191997412985	-72.31740075853833	-66.01380818397459	-63.97392019013404	-64.25646075975176	-63.68370829637039	-64.19231669253742	-64.01917400312037	-61.566770761449106	-57.10294215178929	-32.15401226951212	-50.24525370416151	-44.932567294841874	-44.93809499450475	-38.22716777284903	6.524220380570039	23.035143271873228	26.383588364290272	29.765332622404262	38.17668410823407	39.38576762124252	40.180028240589735	43.43012942807279	98.15579342405293	101.04964148757902	103.27518238717829	104.14781847550756	105.54485869686475	123.36358565654946	131.43136053669505	131.43221675756303	129.12965820513236	98.99641564263325	91.6557096322903	49.071341737450126	47.8976093998358	-38.88948241161468	-58.050840772103996	-124.56294381576774	-123.18074043597908	-138.46641437428502	-107.31808228402285	-104.13853683140765	-240.96283572687005	-240.5295265523367	-266.958821626241	-266.1422786619195	-266.4270116020729	-275.9820510198276	-275.73187165797253	-277.30581235636157	-276.9992675289843	-278.9548415557375	-280.4546280612403	-275.7703805868867	-295.523839345448	-296.3517610794314	-301.70791219508794	-301.4814340931284	-294.13587312705863	-294.1167627697099	-289.7576055729169	-299.82785977398396	-301.16286347565267	-305.87882044774665	-295.9267536268188	-295.77064898340245	-278.34818275139855	-278.24261413741965	-252.0393164002758	-245.53575437323875	-250.98120808052715	-251.0057585722266	-248.51852931667824	-251.4282526540412	-256.03992969040104	-253.22592186996607	-251.62507813914632	-214.37731945783906	-212.50122758135933	-213.62299127032358	-212.12010474002926	-203.02472073123423	-202.68229557852345
pos_102	-112.69646532491815	-113.25162989022908	-112.83145206296501	-107.15508477652853	-106.8729569507071	-104.77772691497366	-107.6609238935974	-125.30583908351979	-126.6099944697108	-110.26386171625802	-105.35505003923473	-112.59904822885122	-121.74745553644905	-111.74361075538316	-113.57413649000793	-112.8249049024214	-112.73490813493886	-114.79365949069015	-115.88331950205277	-111.70091376479454	-109.98454584991205	-109.10140999498911	-100.75079134887035	-97.03185940264603	-97.13809040825682	-92.5864016926756	-89.48917353619568	-75.73875271715823	-76.61749566033762	-76.0729764447461	-75.42387780580944	-73.72949595966236	-74.0120365292801	-73.43928406589873	-73.94789246206574	-73.77474977264869	-71.32234653097743	-67.08954791062406	-49.23759462513412	-67.32883605978351	-67.77513775268952	-67.7806654523524	-68.07964452557715	-49.56034255939608	-33.049421738970366	-32.0830366891046	-28.7012924309906	-20.658911047021498	-19.44982753401304	-17.934536875066424	-18.443405279454137	5.174318975328497	8.068167038854597	10.293707938453874	11.166344026783136	12.261568353650915	22.882111000130465	30.949885880276106	30.950742101144066	28.648183548713398	-0.2809396490842815	25.627324903171726	15.731627546851996	14.557895209237678	-67.12199507571202	-76.31568497531153	-84.29893097872917	-82.91672759894053	-98.2023990521935	-67.05406696193134	-63.87452150931613	-101.45759933988505	-101.0242901653517	-98.01502822995268	-97.19848526563115	-97.48321820578461	-107.47147483498486	-107.22129547312983	-108.79523617151882	-108.48869134414161	-110.44426537089477	-109.54302228562845	-105.11877471962502	-124.51381232259224	-125.34173405657572	-130.69788517223222	-130.47140707027273	-123.12584610420286	-123.10673574685421	-124.1455186403994	-134.21577284146647	-132.818837714536	-132.13685459629173	-148.23322518376415	-148.07712054034778	-150.00826618605862	-149.19560361240127	-149.80225954720365	-143.2986975201666	-148.74415122745503	-148.76870171915445	-146.2814724636061	-149.19119580096907	-149.01001653170465	-151.2363394817523	-150.3507145459595	-107.60938467205168	-109.24533375411238	-110.36709744307662	-108.8642109127823	-106.96264705002116	-106.62022189731037
pos_103	-71.9166659322713	-72.47183049758223	-72.33268264996458	-87.61608061569703	-89.82587940524844	-87.73064936951498	-73.19463072442741	-40.310944220845435	-41.615099607036456	-63.07042676727068	-55.2770303822623	-33.39836260287926	-32.88586895447011	-64.01123869539418	-66.48433171812601	-76.52724361991672	-76.43724685243419	-76.12217810941245	-77.74158912997034	-78.32918337197509	-77.82972559646115	-76.9465897415382	-76.93840208175588	-78.31614269973328	-78.12134370885289	-76.26863207942418	-72.82622665000682	-70.76924427323279	-62.35243787924106	-61.807918663649524	-61.15882002471286	-59.464438178565786	-59.7469787481835	-59.17422628480214	-62.38180472613826	-62.20866203672122	-59.75625879504995	-59.76552033419585	-52.64539436810372	-64.22624715568232	-64.67254884858832	-59.40367486021948	-59.70265393344424	-60.38938652231876	-59.722834512424825	-58.75644946255906	-59.578825232069974	-54.18535757506295	-53.27730405854565	-47.583280776546005	-45.034209197642106	-29.67561063783767	-26.78176257431157	-24.556221674712294	-24.285645579365355	-18.397972702646296	-7.4206150731350835	6.485635796846003	6.4864920177139656	22.576808991131372	-6.597463542078053	-13.938169552421023	-23.833866908740767	-25.007599246355085	-14.211037061622733	-26.70575699937367	-34.689003002791324	-62.64442998573213	-70.80970007291523	-39.66136798265307	-64.75230633375591	-43.44969359375077	-46.73432444066659	-43.725062505267566	-49.986459700173306	-48.77634237403455	-52.93338248729848	-56.002334910610664	-69.71607584679083	-70.31222236497496	-71.96676639523696	-71.06552330997063	-63.26325042986761	-68.6520759567161	-65.4812999582188	-63.959510979551716	-63.73303287759222	-85.73769652264748	-86.2935367155526	-87.33231960909781	-86.33888186656112	-86.41003919818804	-85.72805607994378	-91.08943311834162	-90.93332847492523	-92.86447412063606	-92.05181154697873	-92.6584674817811	-86.15490545474404	-82.41480530980515	-95.03091029620035	-112.53137678574895	-95.98006031846485	-94.70801414197706	-96.9343370920247	-92.54127167786758	-88.22621837601237	-92.74636504706446	-79.44043788086137	-80.04205386080648	-79.63804627992202	-82.83484608006896
pos_104	-107.18869332703845	-107.74385789234938	-107.32368006508531	-112.02142869687498	-111.73930087105356	-109.64407083532011	-112.52726781394385	-130.17218300386625	-131.47633839005726	-115.13020563660447	-111.78978331087512	-132.54440910107093	-137.66378715521054	-128.1003292740082	-130.68659616441826	-129.93736457683173	-132.1068313882093	-131.79176264518753	-135.84182006590657	-138.91838438329825	-137.50304646490696	-139.31888044806536	-136.96826167817937	-133.24932973195507	-133.35556073756584	-130.7628419616172	-128.26767731861128	-118.41519335922183	-122.70393622343155	-122.15941700784003	-122.60031654302986	-120.90593469688278	-121.1884752665005	-120.61572280311914	-123.5222712479641	-123.34912855854705	-120.8967253168758	-118.3270577082072	-114.60201461504026	-132.69325604968964	-133.13955774259566	-133.14508544225853	-133.4440645154833	-131.81976722698658	-129.12115728134236	-128.15477223147658	-125.67611796283609	-122.08579665637646	-120.87671314336802	-119.3614224844214	-119.87029088880912	-99.71565670875113	-96.82180864522502	-94.59626774562572	-93.72363165729648	-92.62840733042869	-85.38168813589881	-79.87288328655288	-79.87202706568492	-82.17458561811559	-111.40507056697443	-84.90305313960218	0.8696240403346636	-0.3041082972796545	10.49245388745269	1.298763987853178	-6.684482015564477	-5.302278635775821	-13.46754872295893	17.680783367303235	20.860328819918443	-19.161621816228475	-18.728312641695144	-15.71905070629612	-14.902507741974594	-15.187240682128044	-24.6775385683029	-25.047520946445974	-26.621461644834966	-26.314916817457764	-28.270490844210922	-27.369247758944606	-22.945000192941173	-49.25019163173806	-50.49632572385744	-55.85247683951395	-55.625998737554454	-48.280437771484586	-48.26132741413593	-49.30011030768111	-62.83341255760327	-62.83916474496647	-62.15718162672221	-98.41594063274694	-98.25983598933055	-100.19098163504138	-99.37831906138405	-99.98497499618642	-93.48141296914936	-98.92686667643783	-98.95141716813723	-96.46418791258888	-99.37391124995183	-99.19273198068743	-101.41905493073507	-100.53342999494228	-110.57459183378762	-112.21054091584833	-113.33230460481256	-111.82941807451824	-109.92785421175711	-109.58542905904632
pos_105	-89.37404065024086	-88.10994580184229	-87.68976797457822	-85.54109174658117	-85.25896392075975	-68.99107769238195	-71.8742746710057	-89.51918986092807	-87.33627513614829	-78.00270996220719	-91.72723504226484	-72.82790735082091	-68.83609809565529	-62.90517616200434	-61.681116320656514	-60.931884733069964	-60.841887965587446	-60.526819222565706	-61.24241006225568	-58.74973197837828	-51.67336410503192	-50.79022825010898	-53.837920671803076	-50.11898872557876	-50.22521973118953	-48.37250810176079	-48.83043372520154	-47.69176270144969	-44.672565471577144	-44.128046255985616	-37.82521141548659	-35.78532342164605	-36.06786399126377	-35.4951115278824	-38.702689969218525	-38.52954727980148	-38.77611408329932	-38.5543458402265	-36.06254361903523	-54.15378505368462	-48.84110071524245	-48.846628414905325	-43.038791182723095	-30.4624613208952	-29.795909311001267	-29.74849425673565	-30.57087002624656	-28.528433226081916	-27.319349713073457	-28.65468194116508	-26.464580300383687	12.355831035799948	14.948649102834889	14.475219957265061	15.046826049103156	15.251020348506934	9.634953425423747	17.702728305569373	17.70358452643734	15.40102597400667	-14.43194432606597	-11.804981875519125	-21.700679231838865	-22.874411569453184	-12.077849384720832	-21.271539284320347	-78.09690139007806	-76.7146980102894	-84.8799680974725	-53.731636007210334	-50.55209055459513	-112.51803170301831	-112.08472252848497	-136.4593679984178	-135.64282503409626	-135.9275579742497	-140.08459808751365	-140.45458046565673	-142.0285211640457	-141.72197633666852	-143.6775503634217	-151.96063035613287	-147.2789989695098	-152.6678244963583	-153.91395858847767	-159.27010970413417	-159.04363160217468	-151.6980706361048	-151.67896027875614	-147.31980308196316	-154.85844250811422	-155.22859374950798	-154.8476406277549	-157.20901845284345	-157.05291380942705	-143.3381267634332	-145.2349419642785	-127.33939609234206	-120.835834065305	-126.28128777259344	-126.30583826429286	-123.8186090087445	-126.72833234610746	-128.94206923024555	-125.55428763891238	-123.92515768600846	-118.37423476620859	-116.49814288972884	-117.61990657869308	-116.11702004839874	-109.41957608828174	-109.07715093557094
pos_106	-48.78186859710669	-49.33703316241762	-48.91685533515355	-63.67330879660427	-64.26400974556883	-62.16877970983538	-55.675880882889636	-40.750955693135865	-42.05511107932688	-44.39867802551024	-36.605281640501865	-14.726613861118816	-14.214120212709666	-45.31033771971511	-51.54389499012862	-54.45508107480085	-54.36508430731832	-54.05001556429659	-55.97029443164006	-56.55805082335038	-57.81996141284613	-56.93682555792319	-55.261567249165275	-54.24159623624921	-54.046797245368815	-52.194085615940075	-54.31145707284335	-52.257349695255016	-43.84451400171611	-43.29999478612457	-42.6508961471879	-40.956514301040826	-41.239054870658556	-40.666302407277186	-43.87388084861331	-43.70073815919626	-43.646274966202945	-43.655536505348834	-40.40093278228446	-57.427842964065164	-57.87414465697118	-51.130474676144495	-51.429453749369245	-52.116186338243764	-51.44963432834984	-50.48324927848407	-51.30562504799498	-48.962158251339176	-48.656164727804196	-43.00032179946491	-42.59125026270394	-27.533581676009067	-24.639733612482967	-24.695222720303608	-24.123616628465506	-20.344414580929598	-16.685632865076943	-5.801978105591933	-5.801121884723971	-0.24181691311438946	-30.375221625319046	-37.71592763566202	-47.611624991981756	-45.48432729144465	-34.6877651067123	-43.8814550063118	-51.86470100972946	-68.90577741633732	-77.07104750352042	-45.92271541325825	-62.153519150258305	-37.549319513151204	-40.83395036006702	-37.824688424668	-40.68780831461375	-38.458721012194935	-42.61576112545887	-42.985743503601945	-45.45350401203291	-45.14695918465571	-46.8015032149177	-45.90026012965139	-41.77704256013912	-47.165868086987615	-44.81233939221875	-43.26540954694209	-43.038931444982595	-55.432793642976016	-55.78471328930322	-56.8234961828484	-57.42234979460029	-57.493507126227215	-56.81152400798296	-62.17290104638079	-62.0167964029644	-63.94794204867524	-63.135279475017896	-63.74193540982027	-57.238373382783216	-60.502093275624915	-67.27410605249759	-75.70725750960274	-79.27411362584209	-78.0020674493543	-80.22839039940195	-74.1377089454215	-69.8226556435663	-71.127958986731	-65.43098348029189	-66.8660370393084	-64.99651555294304	-66.59318778552804
pos_107	-85.77818801224262	-84.40259287578978	-83.98241504852571	-89.42145251878486	-89.13932469296344	-99.18218366749203	-102.06538064611577	-119.71029583603816	-119.10052731986303	-114.65911200415061	-154.91897107415937	-140.47656111749632	-139.01371870977516	-133.31635623871117	-132.09253951837783	-131.3433079307913	-132.44331118190487	-132.12824243888315	-132.59376436665374	-128.36032853283217	-123.98293070465493	-123.09979484973199	-126.14748727142609	-125.12752537037089	-125.23375637598166	-123.08001475006178	-121.25813772338459	-122.13012677624889	-119.11092954637635	-118.5664103307848	-114.96179194314513	-113.22293394579575	-113.50547451541347	-115.47169216953093	-118.8392686747476	-118.66612598533055	-118.91269278882842	-118.92195432797429	-117.7687031034362	-135.85994453808559	-132.53725814811708	-132.54278584777995	-127.14288864492455	-117.64187896792303	-116.9753269580291	-118.86585187564371	-119.68822764515463	-117.64579084498997	-116.43670733198152	-122.10244687275255	-118.85234527109402	-84.15570635014559	-84.26185832827976	-84.73528747384958	-84.16368138201148	-83.9594870826077	-89.57555400569089	-81.50777912554527	-81.50692290467732	-83.80948145710798	-113.3406652691512	-98.02612002734827	-107.921817383668	-109.09554972128232	-98.29898753654997	-50.72750974860476	-58.71075575202242	-57.328552372233766	-65.49382245941686	-34.3454903691547	-31.165944916539495	-112.40406563702852	-111.97075646249519	-140.1476328793652	-139.3310899150437	-139.61582285519714	-143.77286296846108	-144.14284534660413	-145.71678604499314	-145.41024121761595	-147.3658152443691	-151.02522164752875	-146.03994417668397	-151.42876970353248	-152.67490379565186	-158.03105491130836	-157.80457680934887	-150.459015843279	-150.43990548593032	-148.71971818022828	-156.25835760637935	-156.71157505632792	-159.56958653255154	-164.93096357094936	-164.9953143434642	-158.45323926777002	-157.94252160426822	-142.75420958814195	-136.2506475611049	-141.69610126839336	-141.72065176009275	-139.23342250454442	-142.14314584190737	-140.1999764266742	-133.3994081571553	-131.46924476816216	-126.55348181486215	-125.8480702751532	-126.96983396411744	-125.46694743382311	-118.46847347721494	-118.12604832450415
pos_108	-106.38043729882546	-106.93560186413639	-116.10718433512798	-131.39058224908848	-131.94163863048055	-129.8464085947471	-112.77722626194301	-92.13070188602849	-93.4348572722195	-107.72945501864675	-99.93605863363838	-78.05739085425532	-77.54489720584617	-82.64182564643352	-83.88873886808466	-85.88362732098241	-85.79363055349988	-85.47856181047814	-87.39897839117309	-84.98659702787168	-84.48713925235774	-83.6040033974348	-83.95272577395978	-86.23379002816075	-86.34002496843871	-86.58628329301195	-85.8952389342256	-87.01619674535556	-84.29802951197419	-88.67248024398597	-88.02338160504931	-86.32899975890223	-86.61154032851995	-86.03878786513859	-89.24636630647473	-89.07322361705766	-92.0187604657246	-92.02802200487051	-95.91262379769923	-106.70731009776587	-107.15361179067189	-106.48605150659374	-106.7850305798185	-107.47176316869302	-106.80521115879908	-105.83882610893332	-106.66120187844422	-106.79670525229685	-108.58762178094867	-102.59231212782757	-99.18325939439127	-83.82447652649239	-80.93062846296628	-75.7051718064196	-75.13356571458151	-70.8503983439308	-67.16543804477048	-56.224567115328405	-56.223710894460446	-49.52622396969381	-77.01753694302789	-84.35824295337088	-94.2539403096906	-79.17219691808185	-68.3756347333495	-58.24296096616753	-66.22620696958519	-64.84400358979653	-73.00927367697963	-41.860941586717466	-61.78800667504818	-41.08755705772317	-41.974247855961046	-38.96498592056202	-42.828443066789816	-41.618325740651066	-45.775365853915	-48.844318277227174	-68.40795930232642	-69.95759226981481	-69.21419625139885	-68.31295316613254	-61.72973549204903	-67.11856101889752	-61.73778502284452	-50.98702593524923	-50.760547833289735	-68.0067491340227	-66.79381871396075	-67.83260160750592	-72.30075205064236	-72.37190938226928	-71.68992626402503	-77.05130330242287	-76.89519865900648	-78.82634430471731	-78.01368173105998	-78.62033766586235	-72.11677563882529	-67.58461539265085	-78.65595259510899	-93.37008935834184	-92.90880361800302	-90.9050242788219	-93.13134722886954	-95.25209931714711	-90.9370460152919	-90.54803574126537	-86.7593252113201	-88.05106856188209	-87.0311822297742	-85.48978684563667
pos_109	-106.07182813202867	-106.6269926973396	-106.20681487007553	-110.89456364875863	-110.61243582293721	-108.51720578720376	-111.40040276582751	-129.0453179557499	-130.34947334194092	-114.00334058848813	-110.66291826275877	-133.20903695473902	-138.33841506907297	-128.77495718787063	-131.36122407828069	-130.61199249069412	-132.78145930207168	-132.46639055904996	-136.51643037731054	-139.58299473805175	-138.16765681966046	-139.98349059573113	-137.63287182584514	-133.91393987962084	-134.0201708852316	-131.42745210928294	-128.93229802775213	-119.07981406836268	-123.36855693257237	-122.82403771698085	-123.26493663090744	-121.57055478476036	-121.85309535437808	-121.28034289099672	-124.1868913358417	-124.01374864642466	-121.56134540475338	-118.99169539854324	-115.256652245182	-133.34789367983137	-133.7941953727374	-133.79972307240027	-134.09870214562503	-132.5244047439244	-129.81579484162972	-128.84940979176397	-126.37075552312348	-121.93043417379693	-120.72135066078849	-119.20606000184186	-119.71492840622959	-99.56029422617159	-96.66644616264549	-94.44090526304619	-93.56826917471696	-92.47304484784917	-85.22632565331928	-79.71752080397334	-79.71666458310538	-82.01922313553605	-111.24970808439491	-84.73769090745995	1.0575186618306205	-0.11621367578369757	10.680348508948654	1.486658609349142	-6.496587394068513	-5.114384014279857	-13.279654101462967	17.8686779887992	21.048223441414407	-18.97372719473252	-18.540418020199187	-15.531156084800163	-14.714613120478637	-14.999346060632087	-24.613310432884692	-24.983292811027766	-26.557233509416754	-26.250688682039552	-28.206262708792714	-27.305019623526398	-22.880772057522965	-49.18596287505661	-50.432096967175994	-55.7882480828325	-55.56176998087301	-48.21620901480314	-48.19709865745448	-49.235881550999665	-62.779183757572255	-62.850341089199176	-62.16835797095492	-99.1580267587926	-99.00192211537622	-100.93306776108705	-100.12040518742971	-100.72706112223209	-94.22349909519502	-99.66895280248349	-99.69350329418289	-97.20627403863455	-100.11599737599751	-99.93481810673309	-102.16114105678074	-101.27551612098794	-110.23163763502302	-111.86758671708373	-112.98935040604796	-111.48646387575364	-109.5849000129925	-109.24247486028172
pos_110	-143.48817733457767	-144.0433418998886	-143.62316407262452	-160.7400458636546	-160.45791803783317	-158.3626880020997	-161.24588498072345	-178.89080017064583	-180.19495555683685	-163.84882280338405	-159.0426861112351	-209.43953422813604	-217.84534772088634	-211.830853456228	-210.01291669420374	-209.26368510661715	-209.17574865512532	-208.8606799121036	-206.7921508847075	-205.3697451422883	-204.8702873667744	-203.98715151185144	-207.03484393354555	-203.9159119749445	-206.72111219737337	-204.86840056794463	-201.31676287547353	-194.14777940304023	-191.12858217316767	-190.58406295757615	-189.9349643186395	-188.2405797803517	-189.6731204384199	-189.1003679750385	-180.61898624663095	-180.4458435572139	-180.69241036071173	-180.70167189985764	-185.30662883331968	-143.72052757196315	-144.16682926486916	-144.17235696453204	-144.4713360377568	-145.15806862663132	-144.49151661673739	-143.5251315668716	-144.34750733638253	-142.30507053621787	-141.09598702320943	-139.5806963642628	-140.08956476865052	-187.03306895249239	-184.13922088896626	-184.6126500345361	-184.041043942698	-188.28849813390735	-189.3695343419213	-203.9101168844645	-203.9092606635965	-206.21181921602718	-2.0864135181431642	-9.427119528486138	-19.32281688480588	-20.4965492224202	-9.699987037687844	-18.893676937287353	-26.876922940705015	-25.49471956091635	-33.659989648099454	-2.511657557837296	0.6678878947779125	25.57245774681559	26.005766921348922	29.015028856747946	29.831571821069474	29.54683888091602	25.38979876765209	25.019816389509018	23.445875691120023	23.752420518497228	18.495816453592642	19.397059538858958	-5.470572449227136	-15.182880015649946	-16.429014107769326	-21.785165223425835	-21.558687121466342	-14.213126155396479	-14.194015798047817	-15.232798691593008	-22.771438117744083	-22.84259544937101	-22.160612331126753	-27.52198936952458	-27.3658847261082	-29.297030371819034	-28.484367798161692	-29.091023732964064	-72.29289509462484	-45.97814934126197	-44.57951984007386	-42.092290584525514	-45.00201392188848	-44.82083465262407	-47.04715760267172	-46.16153266687892	-42.255612478630475	-42.543803183965615	-42.87222973921908	-41.36934320892476	-47.44995106606737	-47.10752591335657
